My Prev,Incoming Shot,Incoming Direction,Opponent Previous,Outgoing Direction,Outgoing Shot,Point Winner,Rally,Serving,Serve,Second Prev,Opponent_2nd,Prev Shot,Surface
2,backhand groundstroke,middle,3,middle,backhand slice,0,6.0,No,down the t,2,2,backhand groundstroke,Grass
2,backhand groundstroke,middle,3,right,forehand groundstoke,0,6.0,No,down the t,2,2,backhand groundstroke,Grass
1,forehand groundstoke,right,2,middle,forehand groundstoke,0,7.0,No,down the t,1,2,forehand groundstoke,Grass
1,out wide,,1,middle,forehand groundstoke,0,3.0,No,out wide,1,1,forehand groundstoke,Grass
2,backhand groundstroke,middle,2,middle,backhand slice,0,13.0,No,down the t,1,1,forehand groundstoke,Grass
1,down the t,,1,middle,forehand groundstoke,0,3.0,No,down the t,1,1,forehand groundstoke,Grass
1,out wide,,1,right,forehand groundstoke,0,3.0,No,out wide,1,1,forehand groundstoke,Grass
3,forehand groundstoke,left,1,middle,backhand groundstroke,0,13.0,No,out wide,1,1,forehand groundstoke,Grass
1,body,,1,middle,backhand groundstroke,0,3.0,No,body,1,1,backhand groundstroke,Grass
1,out wide,,1,left,backhand slice,1,3.0,No,out wide,1,1,backhand slice,Grass
1,backhand groundstroke,right,3,right,forehand groundstoke,1,13.0,No,down the t,3,2,backhand groundstroke,Grass
1,body,,1,middle,backhand groundstroke,1,3.0,No,body,1,1,backhand groundstroke,Grass
2,backhand groundstroke,middle,2,left,forehand groundstoke,0,6.0,No,body,3,3,backhand groundstroke,Grass
3,backhand groundstroke,left,3,right,forehand groundstoke,1,9.0,No,out wide,3,3,backhand groundstroke,Grass
3,forehand groundstoke,left,2,middle,backhand lob,0,5.0,No,body,1,1,forehand slice,Grass
2,backhand groundstroke,middle,2,middle,forehand groundstoke,1,5.0,No,down the t,1,1,forehand groundstoke,Grass
3,forehand groundstoke,left,2,left,backhand slice,0,4.0,No,body,1,1,forehand groundstoke,Grass
2,backhand groundstroke,middle,3,right,forehand groundstoke,1,5.0,No,out wide,1,1,forehand groundstoke,Grass
3,forehand groundstoke,left,1,left,backhand slice,1,9.0,No,body,1,1,forehand groundstoke,Grass
1,backhand groundstroke,right,2,left,forehand groundstoke,0,24.0,No,down the t,3,3,backhand groundstroke,Grass
1,backhand groundstroke,right,2,right,forehand groundstoke,0,6.0,No,body,2,2,forehand groundstoke,Grass
2,backhand groundstroke,middle,3,right,forehand groundstoke,1,5.0,No,body,1,1,backhand groundstroke,Grass
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,7.0,No,down the t,3,2,backhand groundstroke,Grass
3,backhand groundstroke,left,3,middle,backhand groundstroke,0,6.0,No,out wide,3,3,backhand groundstroke,Grass
1,backhand groundstroke,right,3,middle,forehand groundstoke,0,4.0,No,down the t,1,1,backhand slice,Grass
6,forehand groundstoke,left,2,middle,backhand volley,0,6.0,No,body,6,1,backhand volley,Grass
1,forehand groundstoke,right,1,middle,forehand groundstoke,0,6.0,No,down the t,3,2,backhand slice,Grass
1,forehand groundstoke,right,2,left,forehand groundstoke,0,4.0,No,down the t,1,1,backhand groundstroke,Grass
1,out wide,,1,left,backhand slice,1,3.0,No,out wide,1,1,backhand slice,Grass
2,forehand groundstoke,middle,1,left,backhand groundstroke,1,6.0,No,body,1,2,forehand groundstoke,Grass
1,forehand groundstoke,right,1,left,forehand groundstoke,1,8.0,No,body,2,2,forehand groundstoke,Grass
3,forehand groundstoke,left,2,middle,backhand slice,1,5.0,No,out wide,1,1,backhand slice,Grass
1,out wide,,1,middle,forehand groundstoke,0,3.0,No,out wide,1,1,forehand groundstoke,Grass
5,backhand lob,middle,3,right,forehand overhead,1,20.0,No,down the t,6,3,backhand volley,Grass
1,out wide,,1,middle,forehand groundstoke,1,3.0,No,out wide,1,1,forehand groundstoke,Grass
1,body,,1,left,backhand groundstroke,1,3.0,No,body,1,1,backhand groundstroke,Grass
2,backhand groundstroke,middle,2,middle,backhand groundstroke,1,5.0,No,out wide,1,1,forehand groundstoke,Grass
1,backhand groundstroke,right,3,right,forehand groundstoke,1,5.0,No,down the t,1,1,backhand slice,Grass
1,body,,1,middle,backhand groundstroke,1,3.0,No,body,1,1,backhand groundstroke,Grass
1,backhand groundstroke,right,3,right,forehand groundstoke,1,6.0,No,down the t,3,3,backhand groundstroke,Grass
1,backhand groundstroke,right,3,right,forehand groundstoke,0,8.0,No,down the t,3,2,backhand slice,Grass
1,backhand groundstroke,right,2,right,forehand groundstoke,1,4.0,No,body,1,1,backhand groundstroke,Grass
3,backhand groundstroke,left,3,middle,backhand groundstroke,0,6.0,No,body,1,2,forehand groundstoke,Grass
1,down the t,,1,middle,backhand groundstroke,1,3.0,No,down the t,1,1,backhand groundstroke,Grass
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,5.0,No,out wide,1,1,backhand slice,Grass
1,backhand groundstroke,right,2,right,forehand groundstoke,1,4.0,No,body,1,1,backhand slice,Grass
1,out wide,,1,left,backhand slice,0,3.0,No,out wide,1,1,backhand slice,Grass
1,down the t,,1,left,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Grass
2,forehand groundstoke,middle,1,left,forehand groundstoke,1,6.0,No,out wide,1,3,forehand groundstoke,Grass
3,backhand groundstroke,left,3,left,backhand groundstroke,1,9.0,No,out wide,3,2,backhand slice,Grass
1,backhand groundstroke,right,3,left,forehand groundstoke,0,4.0,No,out wide,1,1,backhand groundstroke,Grass
1,down the t,,1,left,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Grass
2,forehand groundstoke,middle,2,middle,forehand groundstoke,1,7.0,No,body,1,3,forehand groundstoke,Grass
1,forehand groundstoke,right,1,right,forehand groundstoke,1,7.0,No,body,2,3,forehand groundstoke,Grass
3,forehand groundstoke,left,2,left,backhand groundstroke,0,8.0,No,out wide,2,2,forehand groundstoke,Clay
3,backhand groundstroke,left,2,left,backhand groundstroke,0,4.0,No,down the t,1,1,forehand groundstoke,Clay
1,forehand groundstoke,right,2,right,forehand groundstoke,1,6.0,No,out wide,3,3,backhand groundstroke,Clay
2,backhand groundstroke,middle,2,right,forehand groundstoke,0,4.0,No,body,1,1,backhand slice,Clay
4,forehand groundstoke,right,1,right,forehand volley,0,6.0,No,body,2,3,forehand groundstoke,Clay
1,forehand groundstoke,right,1,right,forehand groundstoke,0,6.0,No,down the t,3,3,backhand groundstroke,Clay
3,forehand groundstoke,left,1,left,backhand slice,1,5.0,No,body,1,1,forehand groundstoke,Clay
1,forehand groundstoke,right,1,right,forehand groundstoke,1,19.0,No,down the t,2,2,forehand groundstoke,Clay
3,backhand groundstroke,left,3,left,forehand groundstoke,1,5.0,No,out wide,1,1,forehand groundstoke,Clay
3,forehand groundstoke,left,2,right,backhand groundstroke,0,4.0,No,down the t,1,1,backhand slice,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,1,6.0,No,out wide,3,3,backhand groundstroke,Clay
1,backhand volley,right,5,left,forehand groundstoke,0,10.0,No,out wide,3,2,backhand slice,Clay
3,backhand slice,left,2,middle,backhand slice,0,7.0,No,down the t,1,2,forehand slice,Clay
1,out wide,,1,left,backhand groundstroke,0,2.0,No,out wide,1,1,backhand groundstroke,Clay
2,backhand groundstroke,middle,3,left,forehand groundstoke,0,8.0,No,down the t,3,3,forehand groundstoke,Clay
3,backhand groundstroke,left,3,right,backhand groundstroke,0,12.0,No,down the t,3,3,backhand groundstroke,Clay
3,forehand groundstoke,left,1,right,backhand groundstroke,0,6.0,No,down the t,2,3,backhand groundstroke,Clay
3,forehand volley,left,5,right,backhand groundstroke,0,6.0,No,down the t,1,2,forehand slice,Clay
1,body,,1,left,backhand slice,0,3.0,No,body,1,1,backhand slice,Clay
1,down the t,,1,left,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Clay
1,forehand groundstoke,right,2,left,forehand groundstoke,1,7.0,No,down the t,3,2,backhand slice,Clay
4,tick shot,right,3,middle,forehand volley,1,38.0,No,body,3,1,backhand lob,Clay
3,backhand groundstroke,left,3,left,forehand groundstoke,1,9.0,No,down the t,3,3,backhand groundstroke,Clay
5,forehand slice,middle,1,left,forehand overhead,1,10.0,No,out wide,2,1,forehand groundstoke,Clay
1,out wide,,1,middle,backhand groundstroke,0,3.0,No,out wide,1,1,backhand groundstroke,Clay
1,forehand groundstoke,right,1,left,forehand groundstoke,1,8.0,No,out wide,2,1,forehand groundstoke,Clay
6,forehand lob,left,1,left,backhand overhead,1,6.0,No,out wide,1,3,forehand groundstoke,Clay
1,down the t,,1,middle,backhand slice,1,3.0,No,down the t,1,1,backhand slice,Clay
3,backhand groundstroke,left,3,left,forehand groundstoke,1,7.0,No,out wide,3,2,backhand groundstroke,Clay
3,backhand groundstroke,left,2,left,backhand groundstroke,1,5.0,No,out wide,1,1,forehand groundstoke,Clay
3,backhand groundstroke,left,3,left,backhand groundstroke,0,4.0,No,out wide,1,1,forehand groundstoke,Clay
1,forehand groundstoke,right,2,middle,forehand groundstoke,0,7.0,No,out wide,3,2,backhand slice,Clay
3,backhand groundstroke,left,3,right,backhand groundstroke,1,4.0,No,down the t,1,1,backhand slice,Clay
1,forehand groundstoke,right,2,middle,forehand groundstoke,0,5.0,No,down the t,1,1,backhand groundstroke,Clay
3,forehand groundstoke,left,2,middle,backhand slice,1,5.0,No,out wide,1,1,backhand slice,Clay
1,out wide,,1,middle,forehand groundstoke,0,2.0,No,out wide,1,1,forehand groundstoke,Clay
3,backhand groundstroke,left,3,middle,backhand slice,0,5.0,No,out wide,1,1,backhand slice,Clay
1,body,,1,left,backhand slice,1,3.0,No,body,1,1,backhand slice,Clay
1,out wide,,1,right,forehand groundstoke,1,3.0,No,out wide,1,1,forehand groundstoke,Clay
2,backhand groundstroke,middle,2,right,backhand groundstroke,0,6.0,No,out wide,1,3,forehand groundstoke,Clay
1,forehand groundstoke,right,2,right,forehand groundstoke,0,4.0,No,body,1,1,backhand slice,Clay
1,forehand groundstoke,right,2,middle,forehand slice,0,4.0,No,out wide,1,1,backhand slice,Clay
1,forehand groundstoke,right,1,middle,forehand groundstoke,1,7.0,No,body,3,3,backhand groundstroke,Clay
2,forehand groundstoke,middle,1,middle,backhand groundstroke,1,7.0,No,out wide,1,3,forehand groundstoke,Clay
3,backhand groundstroke,left,3,left,backhand groundstroke,0,8.0,No,down the t,3,3,backhand slice,Clay
3,backhand groundstroke,left,3,right,backhand groundstroke,1,6.0,No,out wide,3,3,backhand groundstroke,Clay
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,5.0,No,down the t,1,1,backhand slice,Clay
3,backhand groundstroke,left,3,middle,backhand groundstroke,1,5.0,No,down the t,1,1,backhand slice,Clay
1,backhand groundstroke,right,2,right,forehand groundstoke,0,24.0,No,down the t,2,3,forehand groundstoke,Clay
1,forehand groundstoke,right,2,left,forehand groundstoke,1,13.0,No,out wide,2,2,forehand groundstoke,Clay
1,out wide,,1,middle,backhand slice,0,3.0,No,out wide,1,1,backhand slice,Clay
3,backhand groundstroke,left,2,right,backhand groundstroke,0,4.0,No,body,1,1,forehand groundstoke,Clay
5,forehand groundstoke,middle,1,middle,backhand volley,0,8.0,No,down the t,2,3,forehand groundstoke,Clay
3,backhand groundstroke,left,3,middle,backhand slice,0,7.0,No,out wide,3,3,backhand slice,Clay
1,backhand dropshot,right,3,right,forehand groundstoke,1,8.0,No,out wide,3,3,backhand groundstroke,Clay
3,backhand groundstroke,left,3,middle,backhand groundstroke,0,12.0,No,down the t,3,2,backhand groundstroke,Clay
3,forehand volley,left,5,left,backhand slice,0,7.0,No,body,3,3,backhand groundstroke,Clay
1,forehand groundstoke,right,2,left,forehand groundstoke,0,4.0,No,down the t,1,1,backhand groundstroke,Clay
5,forehand lob,middle,2,left,forehand overhead,1,8.0,No,down the t,4,3,forehand volley,Clay
1,backhand groundstroke,right,3,middle,forehand groundstoke,0,4.0,No,out wide,1,1,backhand slice,Clay
2,forehand groundstoke,middle,1,left,forehand groundstoke,0,8.0,No,down the t,1,1,forehand groundstoke,Clay
3,backhand groundstroke,left,3,middle,backhand slice,0,4.0,No,out wide,1,1,forehand groundstoke,Clay
2,forehand groundstoke,middle,2,left,forehand groundstoke,0,6.0,No,down the t,3,2,backhand groundstroke,Clay
1,backhand groundstroke,right,3,middle,forehand groundstoke,1,11.0,No,out wide,3,3,backhand groundstroke,Clay
1,out wide,,1,middle,backhand slice,0,3.0,No,out wide,1,1,backhand slice,Clay
3,forehand overhead,left,6,left,backhand slice,0,10.0,No,out wide,3,2,backhand slice,Clay
3,forehand groundstoke,left,1,left,backhand slice,0,23.0,No,down the t,1,1,forehand groundstoke,Clay
3,backhand groundstroke,left,3,left,backhand groundstroke,1,5.0,No,down the t,1,1,backhand groundstroke,Clay
1,forehand groundstoke,right,3,middle,forehand groundstoke,0,6.0,No,down the t,3,2,backhand groundstroke,Hard
2,forehand groundstoke,middle,2,left,forehand groundstoke,1,9.0,No,out wide,3,1,backhand groundstroke,Hard
3,backhand groundstroke,left,1,right,backhand groundstroke,1,7.0,No,down the t,3,2,backhand groundstroke,Hard
1,backhand groundstroke,right,1,right,forehand groundstoke,0,12.0,No,out wide,6,3,forehand overhead,Hard
3,forehand groundstoke,left,3,middle,backhand groundstroke,0,4.0,No,down the t,1,1,backhand groundstroke,Hard
1,body,,1,middle,forehand groundstoke,1,3.0,No,body,1,1,forehand groundstoke,Hard
3,backhand slice,left,1,left,backhand groundstroke,1,7.0,No,down the t,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,2,middle,backhand groundstroke,0,8.0,No,down the t,3,2,backhand groundstroke,Hard
3,forehand groundstoke,left,3,right,forehand dropshot,0,10.0,No,out wide,1,1,forehand groundstoke,Hard
1,down the t,,1,right,backhand groundstroke,1,3.0,No,down the t,1,1,backhand groundstroke,Hard
1,backhand groundstroke,right,2,right,forehand groundstoke,0,8.0,No,body,2,1,backhand groundstroke,Hard
3,backhand groundstroke,left,1,right,backhand slice,1,7.0,No,out wide,1,1,forehand groundstoke,Hard
2,forehand groundstoke,middle,2,left,backhand groundstroke,0,14.0,No,body,2,3,backhand groundstroke,Hard
3,forehand groundstoke,left,1,left,backhand groundstroke,0,6.0,No,out wide,3,2,backhand slice,Hard
1,forehand groundstoke,right,2,left,forehand groundstoke,1,4.0,No,down the t,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,0,8.0,No,out wide,3,3,backhand groundstroke,Hard
3,forehand groundstoke,left,1,right,backhand slice,1,7.0,No,body,1,2,forehand slice,Hard
1,down the t,,1,middle,backhand groundstroke,0,3.0,No,down the t,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,2,left,backhand groundstroke,0,4.0,No,body,1,1,backhand groundstroke,Hard
1,backhand groundstroke,right,1,middle,forehand groundstoke,0,4.0,No,down the t,1,1,backhand groundstroke,Hard
2,backhand groundstroke,middle,1,right,backhand groundstroke,0,4.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,3,left,backhand groundstroke,0,10.0,No,out wide,3,2,backhand groundstroke,Hard
4,forehand groundstoke,right,3,right,forehand half volley,0,19.0,No,down the t,1,1,forehand groundstoke,Hard
1,body,,1,middle,forehand groundstoke,1,3.0,No,body,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,1,right,backhand groundstroke,0,7.0,No,down the t,1,2,forehand groundstoke,Hard
1,out wide,,1,left,backhand groundstroke,1,3.0,No,out wide,1,1,backhand groundstroke,Hard
1,forehand groundstoke,right,2,middle,forehand slice,0,5.0,No,out wide,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,3,middle,backhand slice,0,4.0,No,out wide,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,2,middle,backhand groundstroke,0,5.0,No,down the t,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,3,right,backhand groundstroke,1,6.0,No,down the t,3,2,backhand groundstroke,Hard
1,backhand groundstroke,right,1,right,forehand slice,1,15.0,No,body,2,1,backhand groundstroke,Hard
3,forehand groundstoke,left,2,right,backhand groundstroke,1,5.0,No,down the t,1,1,backhand groundstroke,Hard
2,forehand groundstoke,middle,2,right,forehand groundstoke,1,5.0,No,down the t,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,3,right,forehand groundstoke,0,5.0,No,out wide,1,1,backhand groundstroke,Hard
1,down the t,,1,right,forehand groundstoke,1,3.0,No,down the t,1,1,forehand groundstoke,Hard
2,backhand groundstroke,middle,1,left,forehand groundstoke,1,15.0,No,out wide,3,2,forehand groundstoke,Hard
1,forehand groundstoke,right,1,right,forehand groundstoke,0,20.0,No,down the t,1,3,forehand slice,Hard
1,backhand groundstroke,right,1,left,forehand groundstoke,1,4.0,No,down the t,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,3,left,backhand groundstroke,0,6.0,No,out wide,2,3,forehand groundstoke,Hard
2,backhand groundstroke,middle,1,left,backhand groundstroke,1,5.0,No,body,1,1,forehand groundstoke,Hard
3,forehand groundstoke,left,3,middle,backhand groundstroke,1,11.0,No,down the t,3,3,backhand groundstroke,Hard
1,backhand groundstroke,right,1,left,forehand groundstoke,0,6.0,No,out wide,1,2,forehand groundstoke,Hard
1,forehand groundstoke,right,1,left,forehand groundstoke,0,4.0,No,down the t,1,1,backhand groundstroke,Hard
5,backhand volley,middle,4,left,forehand overhead,1,8.0,No,down the t,3,6,forehand groundstoke,Hard
2,backhand groundstroke,middle,1,middle,forehand groundstoke,1,11.0,No,down the t,1,1,forehand groundstoke,Hard
1,backhand groundstroke,right,1,left,forehand groundstoke,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
1,forehand groundstoke,right,2,right,forehand groundstoke,0,4.0,No,body,1,1,forehand groundstoke,Hard
3,backhand groundstroke,left,2,left,backhand groundstroke,1,15.0,No,body,2,1,backhand groundstroke,Hard
3,forehand groundstoke,left,3,right,backhand groundstroke,0,5.0,No,out wide,1,1,backhand groundstroke,Hard
1,out wide,,1,left,backhand groundstroke,0,3.0,No,out wide,1,1,backhand groundstroke,Hard
2,backhand slice,middle,2,left,forehand dropshot,0,4.0,No,down the t,1,1,forehand groundstoke,Hard
1,down the t,,1,middle,backhand slice,0,3.0,No,down the t,1,1,backhand slice,Hard
3,forehand groundstoke,left,3,left,backhand groundstroke,1,15.0,No,out wide,3,2,backhand groundstroke,Hard
3,forehand groundstoke,left,3,right,backhand groundstroke,0,8.0,No,down the t,3,2,backhand groundstroke,Hard
3,forehand groundstoke,left,3,right,backhand slice,1,5.0,No,out wide,1,1,backhand slice,Hard
3,forehand groundstoke,left,3,middle,backhand groundstroke,0,13.0,No,down the t,1,3,forehand groundstoke,Hard
1,body,,1,middle,backhand groundstroke,1,3.0,No,body,1,1,backhand groundstroke,Hard
3,forehand groundstoke,left,3,middle,backhand groundstroke,1,9.0,No,down the t,3,1,backhand groundstroke,Hard
3,forehand groundstoke,left,2,left,backhand groundstroke,0,6.0,No,out wide,3,3,backhand slice,Hard
1,forehand groundstoke,right,3,left,forehand groundstoke,1,9.0,No,down the t,1,1,forehand groundstoke,Hard
1,backhand groundstroke,right,1,middle,forehand groundstoke,1,7.0,No,down the t,1,1,forehand groundstoke,Hard
